OBJECTID,TRAIL_ID,TRAIL_NAME,TRAIL_CLSS,SURF_MAT,ENGINEERED,WIDTH,FENCED,WHEEL_ACC,CONDITION,INST_YEAR,INST_DATE,LIGHT,OWNER,MAINT,STATUS,COMMENTS,ADDDATE,MODDATE,SOURCE,SACC,FCODE,CODE,WALKING,HIKING,BIKING,ATV,SNOWMOBILE,SEASON,COLLECTED,UPDATED,TCT,RAIL,NATURE,ET_SOURCE,SECT_NAME,ASSOCN,DATASOURCE,OFFICIAL,NAME_APP,PLOW,GLOBALID,LEN,SHAPE_Length
107089,1430,GLEN SLAUENWHITE AT GREENWAY,AT_GW,CRDS,N,1.5,N,,GOOD,2012,,N,HRM,HRM,ACTIVE,width varies 1.5 to 2.0,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,,N,Y,,,FRIENDS OF FIRST LAKE SOCIETY,TPW_TRAILS,C,2013/07/23 00:00:00+00,,{F5FB8ED8-EA06-46C0-8112-4E814DDBCAD6},992.899569826531,0.00669428668842736
107090,1438,GLEN SLAUENWHITE TRAIL,SECONDARY,CRDS,N,1,N,,MARGINAL,2012,,N,HRM,HRM,ACTIVE, ,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,,N,Y,,,,TPW_TRAILS,C,2013/07/23 00:00:00+00,,{CF63D8FA-6DE5-426D-88F4-54ECDBC65071},18.357719875032,0.000158126989280629
107091,1459,GLEN SLAUENWHITE TRAIL,AT_GW,GRAV,N,2.5,N,,GOOD,2012,,N,HRM,HRM,ACTIVE,access road/trail to lake,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,,N,Y,,,FRIENDS OF FIRST LAKE SOCIETY,TPW_TRAILS,C,2013/07/23 00:00:00+00,,{265C6A0A-5089-49BD-811F-092CD3FCEA11},164.494724655407,0.00143051115907962
107092,3329,POINT PLEASANT PARK,,,,0,,,,,,,,,,Heather Rd,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,2007/01/23 00:00:00+00,2007/01/23 00:00:00+00,N,N,Y,HRM,, ,TRAILS_APR11,,,,{C117C6D8-569B-487A-A16B-D4604107AE1D},18.874974606107,0.000163641940231482
107093,3330,POINT PLEASANT PARK,,,,0,,,,,,,,,, ,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,2007/01/23 00:00:00+00,2007/01/23 00:00:00+00,N,N,Y,HRM,, ,TRAILS_APR11,,,,{3FD5F486-1719-4E26-9E51-A16C7BEC6354},67.177157552847,0.000526648607528436
107094,2052,SHUBIE CANAL GREENWAY,AT_GW,CRDS, ,2.1,N,,GOOD,0,,N,HRM,HRM,ACTIVE,areas of exposed rocks/roots,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,N,HRM GPS,,HRM,TPW_TRAILS,,,,{4B214D7B-3037-4C6D-AEDB-14819F609961},500.662992460875,0.00351021596253954
107095,2053,SHUBIE CANAL GREENWAY,AT_GW,GRAV, ,2.3,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,N,,,,,,TPW_TRAILS,,,,{01B88DCA-2127-4062-A9BF-F509791C3E02},78.967975633269,0.000534701290854203
107096,3725,DOLLAR LAKE PROVINCIAL PARK TRAIL,,,,0,,,,,,,,,, ,,,,,RRRDTR,EXNS,Y,Y,Y,N,N,ALL,1995/07/11 00:00:00+00,2001/08/08 00:00:00+00,N,N,N,Trails NS,,Department of Natural Resources,TRAILS_APR11,,,,{EF1D89DE-8282-4324-818F-228BDE797CC6},401.656559531211,0.0029919539390727
107097,3726,DOLLAR LAKE PROVINCIAL PARK TRAIL,,,,0,,,,,,,,,, ,,,,,RRRDTR,EXNS,Y,Y,Y,N,N,ALL,1995/07/11 00:00:00+00,2001/08/08 00:00:00+00,N,N,N,Trails NS,,Department of Natural Resources,TRAILS_APR11,,,,{35121FD3-84C5-4082-8722-C789DA16EB11},289.274046541655,0.00207259930632174
107098,3727,DOLLAR LAKE PROVINCIAL PARK TRAIL,,,,0,,,,,,,,,, ,,,,,RRRDTR,EXNS,Y,Y,Y,N,N,ALL,1995/07/11 00:00:00+00,2001/08/08 00:00:00+00,N,N,N,Trails NS,,Department of Natural Resources,TRAILS_APR11,,,,{831CE070-F4AD-4161-A10E-F2B99D36AB1B},138.861811133244,0.000969690991747121
107099,2105,UNKNOWN NAME,SECONDARY,GRAV, ,3.5,N,,POOR,0,,N,PROV,PROV,OTHER,access rd frm NS hosp to trail-constr.rd,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{07F02E3B-31F7-4B13-B4C9-2D99C07B9558},114.020707014395,0.000814029923722079
107100,2526,UNKNOWN NAME, ,CRDS, ,0.5,N,,POOR,0,,N,PRIV,UN,ACTIVE,overgrown,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{1E37BAEE-FA5D-4002-B518-54653553A752},44.221630111986,0.000294520706535302
107101,2675,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,{2BF74372-FA09-4755-99B0-D9BDAA8F308B},72.0673954228659,0.000542968362127763
107102,2691,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,{64321F72-6ECD-4ED1-9C07-045B28F98F80},65.1251404414687,0.000546158481704885
107103,2992,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,{0D69894B-8D44-4619-B8FB-D3D548E129F4},411.760559996724,0.00321816018548267
107104,2213,UNKNOWN NAME, ,CONC, ,1.2,N,,GOOD,0,,N,HRM,HRM,ACTIVE,covered in pea gravel,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{71F5B1E4-454E-4481-86D4-5ADF984BEF19},41.733221999765,0.000370505413858715
107105,2218,UNKNOWN NAME, ,CRDS,N,1.8,N,,POOR,0,,N,HRM,NA,DECOMISSIONED,former trail-ovrgrwn-leads to fence-p/gr,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{33F38A10-0EE8-4A44-A3A3-A2EEF68203C5},73.6450622277309,0.000593582387178834
107106,1150,UNKNOWN NAME,SECONDARY,ASPH,N,1.8,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{DEC29B2B-10D3-4EC4-8315-BC5387E2608D},13.6155435757778,9.91317922113952e-05
107107,1472,MAINLAND COMMON TRAILS, ,ASPH,N,2.8,N,,GOOD,0,,N, ,UN,ACTIVE,possibly maintained by school,,,,,,,,,,,,,,,,,,,,Northwest Trails Assocation,TPW_TRAILS,,,,{78A214EA-12C2-466F-A822-8B8605F8BE95},149.466207901237,0.00127608784476999
107108,2598,MCINTOSH RUN AT GREENWAY,AT_GW,ASPH,N,1.8,Y,,GOOD,2011,,N,HRM,HRM,ACTIVE,access restricted by jersey barrier,,,,,,,,,,,,,,,N,N,Y,,,,TPW_TRAILS,,,,{AC1E25AE-D1C1-4E39-B4FA-793D131A5216},37.8589112698913,0.000302456724318994
107109,3064,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,{DDAF14BF-B9D4-4541-A8FB-6DDFD5CCE778},122.818894306625,0.000900603147030205
107110,5076,CHAIN OF LAKES GREENWAY,AT_GW,ASPH,,3,,,,2010,,,HRM,HRM,,This should be ghosted in new layer,,2015/07/09 00:00:00+00,,,RRRD,HRT,Y,Y,Y, , , ,1900/01/01 00:00:00+00,2015/07/27 10:19:10+00,Y, , ,HRTAT,,Chain of Lakes Trail Association,TRAILS_APR11,,,,{9B80EAE4-AB2E-4A9B-96CB-1F9FB9F26871},36.7538578893099,0.00031020131918789
107111,5078,CHAIN OF LAKES GREENWAY,AT_GW,ASPH,,3,,,,2010,,,HRM,HRM,, ,,2015/07/09 00:00:00+00,,,RRRDTR,HRT,Y,Y,Y, , , ,2010/01/15 00:00:00+00,2015/07/27 10:19:10+00,Y,Y, ,HRM,,Chain of Lakes Trail Association,TRAILS_APR11,A,,Y,{3C02C4AD-4FDF-4123-8C65-209BD00BF41D},1659.20364068878,0.0139173108628985
107112,5079,CHAIN OF LAKES GREENWAY,AT_GW,ASPH,,3,,,,2010,,,HRM,HRM,,This should be ghosted in new layer,,2015/07/09 00:00:00+00,,,RRRDTR,HRT,Y,Y,Y, , , ,2010/01/15 00:00:00+00,2015/07/27 10:19:10+00,Y,Y, ,HRM,,Chain of Lakes Trail Association,TRAILS_APR11,,,,{B1A17E16-5EC4-4F63-A640-570C3B984B72},34.4864841552619,0.000303191698587658
107113,5080,CHAIN OF LAKES GREENWAY,AT_GW,ASPH,,3,,,,2010,,,HRM,HRM,, ,,2015/07/09 00:00:00+00,,,RRRDTR,HRT,Y,Y,Y, , , ,2010/01/15 00:00:00+00,2015/07/27 10:19:10+00,Y,Y, ,HRM,,Chain of Lakes Trail Association,TRAILS_APR11,A,,Y,{2F400266-D85C-4EA3-BA3A-7B299EE28DBC},2722.82425143314,0.0241407035834678
107114,5081,CHAIN OF LAKES GREENWAY,AT_GW,ASPH,,3,,,,2010,,,HRM,HRM,, ,,2015/07/09 00:00:00+00,,,RRRDTR,HRT,Y,Y,Y, , , ,2010/01/15 00:00:00+00,2015/07/27 10:19:10+00,Y,Y, ,HRM,,Chain of Lakes Trail Association,TRAILS_APR11,A,,Y,{30A6F50C-6CF0-483F-AC23-408736B30CC6},1137.62351507297,0.00957151855770541
107115,5082,CHAIN OF LAKES GREENWAY,AT_GW,ASPH,,3,,,,2010,,,HRM,HRM,,This should be ghosted in new layer,,2015/07/09 00:00:00+00,,,RRRDTR,HRT,Y,Y,Y, , , ,2010/01/15 00:00:00+00,2015/07/27 10:19:10+00,Y,Y, ,HRM,,Chain of Lakes Trail Association,TRAILS_APR11,,,,{E45C5EAE-7C17-4471-ADE4-05CE56D223B6},19.9093161472747,0.000139102988499964
107116,5084,CHAIN OF LAKES GREENWAY,AT_GW,ASPH,,3,,,,2010,,,HRM,HRM,,This should be ghosted in new layer,,2015/07/09 00:00:00+00,,,RRRDTR,HRT,Y,Y,Y, , , ,2010/01/15 00:00:00+00,2015/07/27 10:19:10+00,Y,Y, ,HRM,,Chain of Lakes Trail Association,TRAILS_APR11,,,,{1EFEEEE5-7D82-4944-853C-E518FE7F991A},17.5587647440569,0.000115988048943477
107117,5085,CHAIN OF LAKES GREENWAY,AT_GW,ASPH,,3,,,,2010,,,HRM,HRM,, ,,2015/07/09 00:00:00+00,,,RRRDTR,HRT,Y,Y,Y, , , ,2010/01/15 00:00:00+00,2015/07/27 10:19:10+00,Y,Y, ,HRM,,Chain of Lakes Trail Association,TRAILS_APR11,A,,Y,{07B116B7-1E03-4EFB-A0F5-8029E0B80FA5},852.422980496813,0.00549547199401385
107118,2111,SHUBIE CANAL GREENWAY,AT_GW,NATU,N,0.5,N,, ,0,,N,HRM,NA,INFORMAL CROSSING,footpath,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,,,,TPW_TRAILS,,,,{F98E338B-0507-4187-97A5-7CF485880B61},195.351197322173,0.00172256003312999
107119,1790,DARTMOUTH WATERFRONT TRAIL,AT_GW,ASPH, ,3,Y,,GOOD,2009,,N,HRM,HRM,ACTIVE, ,,,,,RRRDTR,HRT,,,,,,,,,,,,HRM,,HRM,TPW_TRAILS,,,,{865A5087-31EB-40C8-8F9E-28507A9DE77B},114.841897743365,0.00096337506184384
107120,1791,DARTMOUTH WATERFRONT TRAIL,AT_GW,ASPH, ,3,N,,MARGINAL,2009,,Y,HRM,HRM,ACTIVE,brick-heaves,,,,,RRRDTR,HRT,,,,,,,,,Y,,,,,,TPW_TRAILS,,,,{88B53427-FC04-4DEF-BA54-6A263FBA2835},73.09652593359,0.000584817532691541
107121,1793,DARTMOUTH WATERFRONT TRAIL,AT_GW,ASPH, ,2,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{24353BC4-376A-42A6-9A97-F6518910C95A},75.1452513971092,0.000633095958004572
107122,1795,DARTMOUTH WATERFRONT TRAIL,AT_GW,ASPH, ,3,Y,,GOOD,2009,,N,PRIV,HRM,ACTIVE,trail ends/Maitland St-starts 75 away,,,,,RRRDTR,,,,,,,,,,,,,HRM,,HRM,TPW_TRAILS,,,,{384C5930-00F1-4470-9786-2EB933927AFF},215.906606913936,0.001879386947198
107123,1830,UNKNOWN NAME,SECONDARY,CRDS,N,1.6,N,,MARGINAL,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{5A28D546-995B-4B4E-9122-BB1C0A7CF9F0},5.44890738922509,3.79784518584202e-05
107124,1621,UNKNOWN NAME,TERIARY,NATU,N,0.5,N,,POOR,0,,N,HRM,HRM,INFORMAL CROSSING,undetermined surface material and width,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{3F736252-10D5-4A2D-9004-B6FD1DCEF0F2},6.37436211534844,4.76195625496229e-05
107125,2003,UNKNOWN NAME,SECONDARY,ASPH, ,1.7,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{47221E26-673E-4744-AE61-CDF359929EEE},86.7952025069654,0.000752403804441125
107126,2382,UNKNOWN NAME,PRIMARY,ASPH,N,1.5,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{EF705AF7-CA54-4C5B-905B-CBEC92ECC028},18.299592399905,0.000143447837813926
107127,2190,DARTMOUTH WATERFRONT TRAIL,AT_GW,ASPH, ,1.8,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,Y,,,,,,TPW_TRAILS,,,,{B6845B4A-217F-4476-9D60-097FE757B9AC},147.156781744009,0.00118056834998325
107128,2540,UNKNOWN NAME, ,CRDS,N,2.4,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{9C457CCC-7777-4BE9-97FF-A1C0AC013C4A},483.92855821576,0.00396528065756997
107129,615,UNKNOWN NAME,,ASPH,N,,N,,GOOD,,,N,HRM,HRM,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,{3BD4130C-5ABE-4C24-80AD-4424541BFCEA},132.521742154791,0.00095909878103839
107130,1142,UNKNOWN NAME,SECONDARY,ASPH,N,1.5,Y,,MARGINAL,0,,N,HRM,HRM,ACTIVE,minor heaving throughout trail,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{98843E82-764C-4110-BA14-0D588EDE0C19},50.2268486221197,0.000442565751488703
107131,2565,UNKNOWN NAME, ,ASPH,N,2.8,N,,GOOD,0,,N,HRM,HRM,ACTIVE,school parking lot access to bball court,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{715B7276-AA36-4D17-9C75-A88517B42A07},37.470532215144,0.000288555521189383
107132,3056,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,{6D6B5FFF-F5DB-4CDE-98A8-57AE40A9F120},72.6230964759967,0.000628316061050326
107133,2192,UNKNOWN NAME, ,CRDS, ,1.7,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{823936FA-7780-45C6-AC1A-37E89768964B},159.802260508887,0.00135822982319697
107134,2402,UNKNOWN NAME,PRIMARY,WOOD,N,1.8,N,,GOOD,0,,N,HRM,HRM,ACTIVE,boardwalk,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{848D31EC-6D71-43C8-88F0-FAE0ED79F3A6},23.9411885047621,0.000160601237609808
107135,2902,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,{96E502FC-0C02-4ADE-8815-A96FD5310F2E},22.3407309243179,0.000184284684221018
107136,2788,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,{5295EA99-AEAB-4922-A9C6-01159DF8F73E},521.152141166391,0.00396891261989362
107137,1224,UNKNOWN NAME,SECONDARY,CONC,N,1.6,N,,GOOD,0,,N,HRM,HRM,ACTIVE,leads to play structure,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{55904C2D-88CC-4BE6-9702-62D62DD99105},6.40575375892935,4.76532404746275e-05
107138,2830,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,{041C8B69-DF04-474E-A225-0447457C9998},15.7190539262172,0.000133763362168487
107139,864,SUMMER FIELD WAY PARK WALKWAY,SECONDARY,ASPH,N,1.8,Y,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{060B591B-8091-4402-A64A-83939F72F780},95.9586023264213,0.000823489045055928
107140,4384,UNKNOWN NAME,,CRDS,N,1.52,,,GOOD,2013,,,HRM,HRM,ACTIVE,,2013/09/16 00:00:00+00,,PLAN,,,,Y,Y,,,,,,,,,,,,,,,,,{94F5ABB6-847C-46BF-9B38-45540CE61B96},173.568984119543,0.00149585838651597
107141,758,LONG LAKE WILDERNESS TRAIL,,NAT,N,,N,,Unknown,,,N,PROV,PROV,ACTIVE,,,,,,,,,Y,N,N,N,,2015/07/27 08:58:29+00,,,,,,,DNR,,,,,{26BC5089-DC8C-4177-916C-70EA0BB0E34A},163.585841503002,0.00125202649767105
107142,759,LONG LAKE WILDERNESS TRAIL,,NAT,N,,N,,Unknown,,,N,PROV,PROV,ACTIVE,,,,,,,,,Y,N,N,N,,2015/07/27 08:58:29+00,,,,,,,DNR,,,,,{F58412AE-7F73-478B-979F-02A81FC10BD2},28.5883280904764,0.000189801882649516
107143,760,LONG LAKE WILDERNESS TRAIL,,NAT,N,,N,,Unknown,,,N,PROV,PROV,ACTIVE,,,,,,,,,Y,N,N,N,,2015/07/27 08:58:29+00,,,,,,,DNR,,,,,{4D0982EE-690B-4D1D-A946-E06A261EB9A0},90.0437426968435,0.000576197507032459
107144,761,LONG LAKE WILDERNESS TRAIL,,NAT,N,,N,,Unknown,,,N,PROV,PROV,ACTIVE,,,,,,,,,Y,N,N,N,,2015/07/27 08:58:29+00,,,,,,,DNR,,,,,{664D8724-FFD6-47C1-9765-DBA159EF31B9},265.898011803629,0.00185374071850127
107145,2051,SHUBIE CANAL GREENWAY,AT_GW - T,WOOD, ,1.8,N,,GOOD,0,,N,HRM,HRM,ACTIVE,woodchip -some weed growth-,,,,,,,,,,,,,,,N,,,,,,TPW_TRAILS,,,,{E86A46A7-54D1-4B84-A536-D8422C30309F},45.0548249633641,0.000361954035842642
107146,3724,ADMIRAL LAKE LOOP,,,,0,,,,,,,,,, ,,,,,RRRDTR,HRT, ,Y,N, , , ,1900/01/01 00:00:00+00,1900/01/01 00:00:00+00, , , ,DNR,, ,TRAILS_APR11,,,,{A6497FBA-A6D9-4C05-998C-47D7E15C206F},3615.14650875889,0.0271169941082359
107147,3193,SHUBIE CANAL GREENWAY,AT_GW,CRDS, ,3.3,N,,GOOD,0,,N,HRM,HRM,ACTIVE,some minor weed growth on sides,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,Y,N,Y,,,,TPW_TRAILS,,,,{8FE0974D-EC7C-4A06-B3C9-E95748191D09},205.105649819476,0.0014077937398686
107148,762,FOX LAKE TRAIL,,NATU,N,,N,,,,,N,UN,,,,2015/06/05 00:00:00+00,,NS-HIKING,,RRRDTR,,,,,,,,,,,,,,,,,,,,{6EC561F2-79B2-4232-9292-16B80D31EB3E},385.037115190167,0.00318073318944216
107149,3290,SHUBIE CANAL GREENWAY,AT_GW,NATU, ,1.8,N,,GOOD,0,,N,HRM,HRM,ACTIVE,under construction,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,HRM GPS,,HRM,TPW_TRAILS,,,,{B31B5CAC-F72B-436A-8C8D-009D86F4EDFD},90.3029569939883,0.000648129058395434
107150,3291,SHUBIE CANAL GREENWAY,AT_GW,CRDS, ,3,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,HRM GPS,,HRM,TPW_TRAILS,,,,{651E4F77-A08C-4ED6-942C-A0BA32060CBF},265.037774251215,0.00207654650727025
107151,3292,SHUBIE CANAL GREENWAY,AT_GW,CRDS, ,2.2,N,,GOOD,0,,N,HRM,HRM,ACTIVE,view area,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,HRM GPS,,HRM,TPW_TRAILS,,,,{6607A75C-BF7B-4078-945A-679D5E46140C},13.5825932185471,8.79679279642014e-05
107152,3293,SHUBIE CANAL GREENWAY,AT_GW,CRDS, ,3,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,HRM GPS,,HRM,TPW_TRAILS,,,,{F209F892-54CC-4EE4-9360-2FE6CC6606C1},37.5774863519179,0.000244739259192447
107153,2202,UNKNOWN NAME, ,CONC, ,1.5,N,,GOOD,0,,N,HRM,HRM,ACTIVE,from comm.ctr walkways to playground,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{3DBD1F2A-E759-436D-9FCE-F47C03FC6BD4},11.6622776193554,9.20756566784197e-05
107154,2743,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,{18B5213E-62B0-4DB3-AF1A-0A4D46903E43},338.36091068834,0.00258216697476931
107155,2760,UNKNOWN NAME,,,,,,,,,,,,,,,,,,,RRRDTR,,,,,,,,,,,,,,,,TRN_TRAIL,,,,{167E1FED-1A76-4860-89DC-345EA81791F0},864.421606652825,0.00662894870945293
107156,2240,JOHN MACNEIL ELEMENTARY SCHOOL PARK WALKWAY,SECONDARY,CONC, ,1.55,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{84A689A1-C31F-44C8-91E0-C2F627765535},208.374049049316,0.00167054769916247
107157,2588,UNKNOWN NAME, ,GRAV,N,2,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{E24FC3D3-703F-40B2-9E07-9664C6CB53BF},64.3869146131455,0.000535904693272405
107158,2345,MILL RUN TRAIL, ,CRDS, ,2,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,Northwest Trails Association,TPW_TRAILS,,,,{A7E2427C-7BBB-4DB0-8BAF-57E5207B1089},10.7846134634876,9.25416409985018e-05
107159,1726,CABIN LAKE TRAIL, ,GRAV,N,3.3,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,Northwest Trails Association,TPW_TRAILS,A,2014/12/02 00:00:00+00,,{9860594B-095D-47C1-A5F9-5C02E954FE7C},409.361371412438,0.00324849227875233
107160,3224,SHUBIE CANAL GREENWAY,AT_GW - S,CRDS, ,2,N,,MARGINAL,0,,N,HRM,HRM,ACTIVE,overgr/w/weed-sides overgr-undefined wid,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,HRM GPS,,,TPW_TRAILS,,,,{753D37F6-A5EA-462E-B5A7-85CE318C52AA},160.835679833144,0.00128140112164448
107161,3225,SHUBIE CANAL GREENWAY,AT_GW - S,CRDS, ,2,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,HRM GPS,,,TPW_TRAILS,,,,{8E401785-077A-4137-8382-C2E6E7B6CE6E},268.378730729685,0.00213327334202483
107162,3226,SHUBIE CANAL GREENWAY,AT_GW - S,CRDS, ,2,N,,MARGINAL,0,,N,HRM,HRM,ACTIVE,partially overgrown w/weed,,,,,RRRDTR,HRT,Y,Y,Y,N,N,ALL,,,N,N,Y,HRM GPS,,,TPW_TRAILS,,,,{3590231C-0D16-4ED2-915E-5B3EE797367A},11.6873050414436,8.23720589395555e-05
107163,3314,THE BLUFF TRAIL,,,,0,,,,,,,,,In Service, ,,,,,RRRDTR,HRT, ,Y,N,N,N, ,1900/01/01 00:00:00+00,1900/01/01 00:00:00+00,N, ,Y,Paul Berry,,Woodens River Watershed Environmental Organization,TRAILS_APR11,,,,{71556237-0E8E-4E38-83F7-9D4EF225CEF5},2257.3883073739,0.0165682058669206
107164,3315,WHOPPER DROPPER,,NATU,,0,,,,,,,,,, ,,,,,RRRDTR,, ,Y,Y,N,N, ,1900/01/01 00:00:00+00,2006/02/18 00:00:00+00,N, , ,Trails NS,, ,TRAILS_APR11,,,,{670B7EEE-4581-4C19-8E18-247A6451548B},201.230567534252,0.00151507132633628
107165,1796,DARTMOUTH WATERFRONT TRAIL,AT_GW,ASPH, ,1.5,Y,,GOOD,0,,N,PRIV,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{47FFD623-3FC9-4CAF-A0FC-5CA7B224DED9},106.783752352941,0.000901705964344875
107166,1878,DARTMOUTH WATERFRONT TRAIL,AT_GW,ASPH, ,3,N,,MARGINAL,2009,,N,PRIV,UN,INFORMAL CROSSING,washouts-incomplete trail access,,,,,RRRDTR,HRT,,,,,,,,,,,,HRM,,HRM,TPW_TRAILS,,,,{926366A9-F167-49F7-A5D7-77B118C92871},59.9136315558727,0.000463099441719476
107167,1933,DARTMOUTH WATERFRONT TRAIL,AT_GW,ASPH, ,3,Y,,GOOD,2009,,N,PRIV,HRM,ACTIVE,incomplete at both ends -fenced 1 side,,,,,RRRDTR,HRT,,,,,,,,,,,,HRM,,HRM,TPW_TRAILS,,,,{D6D374D5-6E57-4E38-A265-8C6DEFA63938},460.642952602324,0.00381274897331459
107168,2189,DARTMOUTH WATERFRONT TRAIL,AT_GW,ASPH, ,3,N,,GOOD,2009,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{8B6E3B41-0F2C-4670-AB87-0E4F638700E1},180.215288978386,0.00131289731323509
107169,2296,DARTMOUTH WATERFRONT TRAIL,AT_GW,ASPH, ,3,Y,,GOOD,2009,,N,HRM,HRM,ACTIVE,rail fence 1 side,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{78D11B10-531D-457B-A92B-65796BC08635},110.942903495397,0.000780521400512731
107170,2297,DARTMOUTH WATERFRONT TRAIL,AT_GW,ASPH, ,3,N,,GOOD,2009,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,{A9EA1ED6-D921-465A-99C7-C7AEDE57A351},59.5783328469151,0.000399631372970277
107171,2301,DARTMOUTH WATERFRONT TRAIL,AT_GW,ASPH, ,3,N,,GOOD,2009,,N,HRM,HRM,ACTIVE, ,,,,,,,,,,,,,,,Y,,,,,,TPW_TRAILS,,,,{A65BCA09-6F13-426E-93D9-CAF78B7D5DAA},148.608273150635,0.00104049970969518
107172,3164,DARTMOUTH WATERFRONT TRAIL,AT_GW,ASPH, ,1.7,N,,GOOD,0,,N,HRM,HRM,ACTIVE, ,,,,,RRRDTR,HRT,,,,,,,,,,,,,,,TPW_TRAILS,,,,{BFE56A92-7E3E-4C02-AAC3-2A3877A30E47},160.375688746313,0.00118124500841841
